datetime,Global CMP22 (vent/cor) [W/m^2],Global UVB-1 [W/m^2],Global 90-West PSP [W/m^2],Direct CUVB2 [W/m^2],day_of_year,sin_doy,cos_doy,hour,sin_hour,cos_hour,Global CMP22 (vent/cor) [W/m^2]_lag1
2019-09-27 07:00:00,354.70355,0.1432166666666666,113.58061833333332,0.1419,270,-0.9979171608653922,-0.06450844944931625,7,0.9659258262890683,-0.25881904510252063,89.30063
2019-09-27 08:00:00,283.5257166666667,0.2970833333333333,93.90653333333331,0.0585333333333333,270,-0.9979171608653922,-0.06450844944931625,8,0.8660254037844387,-0.4999999999999998,354.70355
2019-09-27 09:00:00,636.8367833333334,0.7391333333333333,154.47811166666668,0.5118166666666667,270,-0.9979171608653922,-0.06450844944931625,9,0.7071067811865476,-0.7071067811865475,283.5257166666667
2019-09-27 10:00:00,806.0345,1.1069833333333332,163.97393333333332,0.7696500000000001,270,-0.9979171608653922,-0.06450844944931625,10,0.49999999999999994,-0.8660254037844387,636.8367833333334
2019-09-27 11:00:00,515.1902666666667,0.8663166666666666,153.37558333333334,0.28875,270,-0.9979171608653922,-0.06450844944931625,11,0.258819045102521,-0.9659258262890682,806.0345
2019-09-27 12:00:00,351.5688166666667,0.6779166666666666,166.02463333333333,0.0883333333333333,270,-0.9979171608653922,-0.06450844944931625,12,1.2246467991473532e-16,-1.0,515.1902666666667
2019-09-27 13:00:00,568.0582166666667,0.8208,355.4837833333333,0.3815833333333333,270,-0.9979171608653922,-0.06450844944931625,13,-0.2588190451025208,-0.9659258262890683,351.5688166666667
2019-09-27 14:00:00,430.2039333333333,0.4968,458.4456983333333,0.2522166666666667,270,-0.9979171608653922,-0.06450844944931625,14,-0.4999999999999997,-0.8660254037844388,568.0582166666667
2019-09-27 15:00:00,330.54734666666667,0.2671666666666666,521.9394333333333,0.2004999999999999,270,-0.9979171608653922,-0.06450844944931625,15,-0.7071067811865471,-0.7071067811865479,430.2039333333333
2019-09-27 16:00:00,82.03590333333334,0.05145,76.65032666666666,0.00075,270,-0.9979171608653922,-0.06450844944931625,16,-0.8660254037844385,-0.5000000000000004,330.54734666666667
